call_id,timestamp,date,agent_id,agent_name,campaign_id,campaign_name,dialer,disposition,duration_sec,is_connected
CALL004860,2026-05-21 12:56:58,2026-05-21,AGT017,Andre Wilson,CMP004,Win-Back Campaign,RingCentral,Callback Scheduled,48,0
CALL004861,2026-05-21 11:36:27,2026-05-21,AGT016,Linda Garcia,CMP004,Win-Back Campaign,RingCentral,Busy,0,0
CALL004862,2026-05-21 11:20:38,2026-05-21,AGT020,Nina Brown,CMP005,New Leads May Blast,Five9,Voicemail,30,0
CALL004863,2026-05-21 08:16:29,2026-05-21,AGT004,Omar Lewis,CMP004,Win-Back Campaign,RingCentral,Voicemail,31,0
CALL004864,2026-05-21 08:48:37,2026-05-21,AGT004,Omar Lewis,CMP004,Win-Back Campaign,RingCentral,Voicemail,10,0
CALL004865,2026-05-21 15:13:59,2026-05-21,AGT019,Julia Davis,CMP002,Product Renewal Outreach,Twilio,Connected,565,1
CALL004866,2026-05-21 17:41:25,2026-05-21,AGT009,Nina Robinson,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL004867,2026-05-21 17:34:39,2026-05-21,AGT013,Kevin Walker,CMP003,Customer Support Inbound,Acqueon,Voicemail,38,0
CALL004868,2026-05-21 15:44:54,2026-05-21,AGT019,Julia Davis,CMP001,Q2 Collections Drive,Five9,Connected,154,1
CALL004869,2026-05-21 14:37:03,2026-05-21,AGT001,Priya Smith,CMP005,New Leads May Blast,Five9,Busy,0,0
CALL004870,2026-05-21 09:05:01,2026-05-21,AGT003,Kevin Kim,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL004871,2026-05-21 09:21:25,2026-05-21,AGT007,Mei Davis,CMP004,Win-Back Campaign,RingCentral,Connected,503,1
CALL004872,2026-05-21 13:00:41,2026-05-21,AGT016,Linda Garcia,CMP004,Win-Back Campaign,RingCentral,Voicemail,56,0
CALL004873,2026-05-21 14:01:43,2026-05-21,AGT011,Raj Davis,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL004874,2026-05-21 12:36:56,2026-05-21,AGT004,Omar Lewis,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL004875,2026-05-21 13:39:56,2026-05-21,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL004876,2026-05-21 13:48:58,2026-05-21,AGT014,Chris Taylor,CMP003,Customer Support Inbound,Acqueon,Connected,329,1
CALL004877,2026-05-21 14:54:45,2026-05-21,AGT001,Priya Smith,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL004878,2026-05-21 12:02:08,2026-05-21,AGT019,Julia Davis,CMP004,Win-Back Campaign,RingCentral,Connected,396,1
CALL004879,2026-05-21 14:04:30,2026-05-21,AGT009,Nina Robinson,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL004880,2026-05-21 15:07:19,2026-05-21,AGT018,Chris Johnson,CMP003,Customer Support Inbound,Acqueon,Wrong Number,0,0
CALL004881,2026-05-21 16:20:55,2026-05-21,AGT002,Priya Lewis,CMP004,Win-Back Campaign,RingCentral,Connected,291,1
CALL004882,2026-05-21 12:32:50,2026-05-21,AGT016,Linda Garcia,CMP002,Product Renewal Outreach,Twilio,Connected,430,1
CALL004883,2026-05-21 11:33:41,2026-05-21,AGT003,Kevin Kim,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL004884,2026-05-21 14:55:35,2026-05-21,AGT010,Linda Martinez,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL004885,2026-05-21 13:14:01,2026-05-21,AGT002,Priya Lewis,CMP003,Customer Support Inbound,Acqueon,Connected,569,1
CALL004886,2026-05-21 15:35:36,2026-05-21,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,Connected,189,1
CALL004887,2026-05-21 11:00:48,2026-05-21,AGT013,Kevin Walker,CMP003,Customer Support Inbound,Acqueon,Connected,670,1
CALL004888,2026-05-21 10:58:55,2026-05-21,AGT010,Linda Martinez,CMP003,Customer Support Inbound,Acqueon,Voicemail,33,0
CALL004889,2026-05-21 15:03:57,2026-05-21,AGT016,Linda Garcia,CMP002,Product Renewal Outreach,Twilio,Voicemail,58,0
CALL004890,2026-05-21 11:47:27,2026-05-21,AGT007,Mei Davis,CMP002,Product Renewal Outreach,Twilio,Voicemail,13,0
CALL004891,2026-05-21 11:40:38,2026-05-21,AGT007,Mei Davis,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL004892,2026-05-21 14:47:47,2026-05-21,AGT009,Nina Robinson,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL004893,2026-05-21 10:12:14,2026-05-21,AGT008,Raj Chen,CMP001,Q2 Collections Drive,Five9,Voicemail,53,0
CALL004894,2026-05-21 08:28:56,2026-05-21,AGT012,Nina Anderson,CMP002,Product Renewal Outreach,Twilio,Voicemail,40,0
CALL004895,2026-05-21 12:17:55,2026-05-21,AGT008,Raj Chen,CMP004,Win-Back Campaign,RingCentral,Wrong Number,0,0
CALL004896,2026-05-21 10:43:26,2026-05-21,AGT012,Nina Anderson,CMP002,Product Renewal Outreach,Twilio,Wrong Number,0,0
CALL004897,2026-05-21 15:34:20,2026-05-21,AGT005,James Williams,CMP002,Product Renewal Outreach,Twilio,Do Not Call,0,0
CALL004898,2026-05-21 16:58:56,2026-05-21,AGT002,Priya Lewis,CMP003,Customer Support Inbound,Acqueon,Wrong Number,0,0
CALL004899,2026-05-21 15:49:54,2026-05-21,AGT020,Nina Brown,CMP002,Product Renewal Outreach,Twilio,Voicemail,60,0
CALL004900,2026-05-21 11:18:53,2026-05-21,AGT012,Nina Anderson,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL004901,2026-05-21 11:28:47,2026-05-21,AGT017,Andre Wilson,CMP003,Customer Support Inbound,Acqueon,Connected,407,1
CALL004902,2026-05-21 08:48:50,2026-05-21,AGT015,Julia Brown,CMP004,Win-Back Campaign,RingCentral,Busy,0,0
CALL004903,2026-05-21 15:18:01,2026-05-21,AGT008,Raj Chen,CMP002,Product Renewal Outreach,Twilio,Voicemail,45,0
CALL004904,2026-05-21 14:29:22,2026-05-21,AGT009,Nina Robinson,CMP005,New Leads May Blast,Five9,Connected,536,1
CALL004905,2026-05-21 12:05:04,2026-05-21,AGT003,Kevin Kim,CMP002,Product Renewal Outreach,Twilio,Voicemail,22,0
CALL004906,2026-05-21 11:03:39,2026-05-21,AGT011,Raj Davis,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL004907,2026-05-21 17:54:17,2026-05-21,AGT019,Julia Davis,CMP001,Q2 Collections Drive,Five9,Connected,92,1
CALL004908,2026-05-21 16:09:15,2026-05-21,AGT002,Priya Lewis,CMP004,Win-Back Campaign,RingCentral,Voicemail,32,0
CALL004909,2026-05-21 13:41:42,2026-05-21,AGT010,Linda Martinez,CMP003,Customer Support Inbound,Acqueon,Connected,582,1
CALL004910,2026-05-21 11:55:43,2026-05-21,AGT014,Chris Taylor,CMP002,Product Renewal Outreach,Twilio,Connected,229,1
CALL004911,2026-05-21 08:55:02,2026-05-21,AGT005,James Williams,CMP005,New Leads May Blast,Five9,Voicemail,12,0
CALL004912,2026-05-21 17:47:05,2026-05-21,AGT009,Nina Robinson,CMP002,Product Renewal Outreach,Twilio,Busy,0,0
CALL004913,2026-05-21 17:48:42,2026-05-21,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,Connected,360,1
CALL004914,2026-05-21 17:32:36,2026-05-21,AGT012,Nina Anderson,CMP004,Win-Back Campaign,RingCentral,Connected,659,1
CALL004915,2026-05-21 09:05:35,2026-05-21,AGT019,Julia Davis,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL004916,2026-05-21 15:50:59,2026-05-21,AGT004,Omar Lewis,CMP003,Customer Support Inbound,Acqueon,Connected,265,1
CALL004917,2026-05-21 15:28:27,2026-05-21,AGT009,Nina Robinson,CMP002,Product Renewal Outreach,Twilio,Connected,358,1
CALL004918,2026-05-21 14:32:31,2026-05-21,AGT003,Kevin Kim,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL004919,2026-05-21 14:25:42,2026-05-21,AGT001,Priya Smith,CMP001,Q2 Collections Drive,Five9,Voicemail,47,0
CALL004920,2026-05-21 08:47:23,2026-05-21,AGT013,Kevin Walker,CMP003,Customer Support Inbound,Acqueon,Connected,673,1
CALL004921,2026-05-21 17:23:01,2026-05-21,AGT005,James Williams,CMP002,Product Renewal Outreach,Twilio,Connected,659,1
CALL004922,2026-05-21 11:44:14,2026-05-21,AGT017,Andre Wilson,CMP003,Customer Support Inbound,Acqueon,Connected,213,1
CALL004923,2026-05-21 10:31:27,2026-05-21,AGT001,Priya Smith,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL004924,2026-05-21 11:39:34,2026-05-21,AGT010,Linda Martinez,CMP005,New Leads May Blast,Five9,Connected,537,1
CALL004925,2026-05-21 08:22:04,2026-05-21,AGT014,Chris Taylor,CMP001,Q2 Collections Drive,Five9,Connected,304,1
CALL004926,2026-05-21 08:19:31,2026-05-21,AGT007,Mei Davis,CMP005,New Leads May Blast,Five9,Voicemail,34,0
CALL004927,2026-05-21 17:53:05,2026-05-21,AGT010,Linda Martinez,CMP002,Product Renewal Outreach,Twilio,Connected,610,1
CALL004928,2026-05-21 13:10:16,2026-05-21,AGT009,Nina Robinson,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL004929,2026-05-21 08:12:20,2026-05-21,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,Connected,176,1
CALL004930,2026-05-21 11:50:32,2026-05-21,AGT020,Nina Brown,CMP001,Q2 Collections Drive,Five9,Connected,215,1
CALL004931,2026-05-21 09:34:58,2026-05-21,AGT016,Linda Garcia,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL004932,2026-05-21 15:30:19,2026-05-21,AGT014,Chris Taylor,CMP002,Product Renewal Outreach,Twilio,Wrong Number,0,0
CALL004933,2026-05-21 13:04:32,2026-05-21,AGT004,Omar Lewis,CMP001,Q2 Collections Drive,Five9,Do Not Call,0,0
CALL004934,2026-05-21 11:17:57,2026-05-21,AGT007,Mei Davis,CMP001,Q2 Collections Drive,Five9,Voicemail,33,0
CALL004935,2026-05-21 13:13:39,2026-05-21,AGT014,Chris Taylor,CMP004,Win-Back Campaign,RingCentral,Voicemail,15,0
CALL004936,2026-05-21 09:31:35,2026-05-21,AGT017,Andre Wilson,CMP004,Win-Back Campaign,RingCentral,Voicemail,20,0
CALL004937,2026-05-21 17:03:51,2026-05-21,AGT020,Nina Brown,CMP002,Product Renewal Outreach,Twilio,Busy,0,0
CALL004938,2026-05-21 09:58:10,2026-05-21,AGT019,Julia Davis,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL004939,2026-05-21 09:24:29,2026-05-21,AGT018,Chris Johnson,CMP005,New Leads May Blast,Five9,Connected,576,1
CALL004940,2026-05-21 11:54:06,2026-05-21,AGT012,Nina Anderson,CMP004,Win-Back Campaign,RingCentral,Connected,595,1
CALL004941,2026-05-21 09:35:57,2026-05-21,AGT019,Julia Davis,CMP001,Q2 Collections Drive,Five9,Voicemail,46,0
CALL004942,2026-05-21 09:52:16,2026-05-21,AGT002,Priya Lewis,CMP003,Customer Support Inbound,Acqueon,Callback Scheduled,44,0
CALL004943,2026-05-21 10:19:58,2026-05-21,AGT013,Kevin Walker,CMP001,Q2 Collections Drive,Five9,Connected,666,1
CALL004944,2026-05-21 13:36:29,2026-05-21,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL004945,2026-05-21 17:47:59,2026-05-21,AGT008,Raj Chen,CMP005,New Leads May Blast,Five9,Busy,0,0
CALL004946,2026-05-21 15:57:12,2026-05-21,AGT004,Omar Lewis,CMP001,Q2 Collections Drive,Five9,Voicemail,19,0
CALL004947,2026-05-22 09:12:15,2026-05-22,AGT003,Kevin Kim,CMP005,New Leads May Blast,Five9,Connected,456,1
CALL004948,2026-05-22 13:12:54,2026-05-22,AGT003,Kevin Kim,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL004949,2026-05-22 11:03:51,2026-05-22,AGT002,Priya Lewis,CMP005,New Leads May Blast,Five9,Connected,84,1
CALL004950,2026-05-22 09:42:45,2026-05-22,AGT010,Linda Martinez,CMP001,Q2 Collections Drive,Five9,Voicemail,44,0
CALL004951,2026-05-22 14:23:39,2026-05-22,AGT004,Omar Lewis,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL004952,2026-05-22 13:29:26,2026-05-22,AGT018,Chris Johnson,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL004953,2026-05-22 13:56:19,2026-05-22,AGT014,Chris Taylor,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL004954,2026-05-22 10:38:37,2026-05-22,AGT004,Omar Lewis,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL004955,2026-05-22 17:17:21,2026-05-22,AGT004,Omar Lewis,CMP001,Q2 Collections Drive,Five9,Do Not Call,0,0
CALL004956,2026-05-22 17:58:46,2026-05-22,AGT005,James Williams,CMP001,Q2 Collections Drive,Five9,Connected,129,1
CALL004957,2026-05-22 14:41:24,2026-05-22,AGT004,Omar Lewis,CMP001,Q2 Collections Drive,Five9,Callback Scheduled,54,0
CALL004958,2026-05-22 10:10:42,2026-05-22,AGT020,Nina Brown,CMP001,Q2 Collections Drive,Five9,Connected,584,1
CALL004959,2026-05-22 14:34:09,2026-05-22,AGT009,Nina Robinson,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL004960,2026-05-22 10:43:05,2026-05-22,AGT014,Chris Taylor,CMP004,Win-Back Campaign,RingCentral,Wrong Number,0,0
CALL004961,2026-05-22 10:41:50,2026-05-22,AGT016,Linda Garcia,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL004962,2026-05-22 14:09:01,2026-05-22,AGT013,Kevin Walker,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL004963,2026-05-22 09:47:00,2026-05-22,AGT017,Andre Wilson,CMP001,Q2 Collections Drive,Five9,Connected,631,1
CALL004964,2026-05-22 13:31:08,2026-05-22,AGT001,Priya Smith,CMP002,Product Renewal Outreach,Twilio,Connected,694,1
CALL004965,2026-05-22 11:10:09,2026-05-22,AGT005,James Williams,CMP003,Customer Support Inbound,Acqueon,Voicemail,55,0
CALL004966,2026-05-22 15:58:54,2026-05-22,AGT001,Priya Smith,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL004967,2026-05-22 10:16:51,2026-05-22,AGT009,Nina Robinson,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL004968,2026-05-22 10:39:22,2026-05-22,AGT007,Mei Davis,CMP003,Customer Support Inbound,Acqueon,Do Not Call,0,0
CALL004969,2026-05-22 13:43:32,2026-05-22,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,Connected,90,1
CALL004970,2026-05-22 16:25:01,2026-05-22,AGT001,Priya Smith,CMP003,Customer Support Inbound,Acqueon,Connected,691,1
CALL004971,2026-05-22 10:50:59,2026-05-22,AGT013,Kevin Walker,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL004972,2026-05-22 12:56:30,2026-05-22,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,Voicemail,32,0
CALL004973,2026-05-22 17:21:02,2026-05-22,AGT009,Nina Robinson,CMP002,Product Renewal Outreach,Twilio,Busy,0,0
CALL004974,2026-05-22 16:46:37,2026-05-22,AGT019,Julia Davis,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL004975,2026-05-22 12:13:02,2026-05-22,AGT017,Andre Wilson,CMP002,Product Renewal Outreach,Twilio,Voicemail,54,0
CALL004976,2026-05-22 14:51:08,2026-05-22,AGT004,Omar Lewis,CMP005,New Leads May Blast,Five9,Connected,407,1
CALL004977,2026-05-22 16:28:46,2026-05-22,AGT008,Raj Chen,CMP003,Customer Support Inbound,Acqueon,Voicemail,42,0
CALL004978,2026-05-22 17:39:53,2026-05-22,AGT013,Kevin Walker,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL004979,2026-05-22 14:41:08,2026-05-22,AGT008,Raj Chen,CMP001,Q2 Collections Drive,Five9,Voicemail,13,0
CALL004980,2026-05-22 09:51:46,2026-05-22,AGT005,James Williams,CMP004,Win-Back Campaign,RingCentral,Connected,135,1
CALL004981,2026-05-22 15:53:37,2026-05-22,AGT007,Mei Davis,CMP003,Customer Support Inbound,Acqueon,Connected,331,1
CALL004982,2026-05-22 17:39:00,2026-05-22,AGT009,Nina Robinson,CMP003,Customer Support Inbound,Acqueon,Voicemail,15,0
CALL004983,2026-05-22 12:54:33,2026-05-22,AGT007,Mei Davis,CMP003,Customer Support Inbound,Acqueon,Connected,169,1
CALL004984,2026-05-22 11:35:10,2026-05-22,AGT019,Julia Davis,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL004985,2026-05-22 12:29:51,2026-05-22,AGT019,Julia Davis,CMP001,Q2 Collections Drive,Five9,Connected,169,1
CALL004986,2026-05-22 11:19:28,2026-05-22,AGT019,Julia Davis,CMP003,Customer Support Inbound,Acqueon,Do Not Call,0,0
CALL004987,2026-05-22 09:47:26,2026-05-22,AGT005,James Williams,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL004988,2026-05-22 13:46:14,2026-05-22,AGT016,Linda Garcia,CMP001,Q2 Collections Drive,Five9,Connected,622,1
CALL004989,2026-05-22 16:16:55,2026-05-22,AGT005,James Williams,CMP003,Customer Support Inbound,Acqueon,Voicemail,10,0
CALL004990,2026-05-22 16:47:49,2026-05-22,AGT017,Andre Wilson,CMP004,Win-Back Campaign,RingCentral,Voicemail,50,0
CALL004991,2026-05-22 17:57:10,2026-05-22,AGT014,Chris Taylor,CMP004,Win-Back Campaign,RingCentral,Connected,197,1
CALL004992,2026-05-22 16:42:11,2026-05-22,AGT012,Nina Anderson,CMP004,Win-Back Campaign,RingCentral,Do Not Call,0,0
CALL004993,2026-05-22 08:48:48,2026-05-22,AGT006,Tyler Patel,CMP003,Customer Support Inbound,Acqueon,Connected,594,1
CALL004994,2026-05-22 11:02:27,2026-05-22,AGT004,Omar Lewis,CMP003,Customer Support Inbound,Acqueon,Connected,427,1
CALL004995,2026-05-22 12:43:53,2026-05-22,AGT017,Andre Wilson,CMP003,Customer Support Inbound,Acqueon,Voicemail,56,0
CALL004996,2026-05-22 16:01:39,2026-05-22,AGT014,Chris Taylor,CMP002,Product Renewal Outreach,Twilio,Voicemail,41,0
CALL004997,2026-05-22 11:30:17,2026-05-22,AGT013,Kevin Walker,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL004998,2026-05-22 15:21:09,2026-05-22,AGT009,Nina Robinson,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL004999,2026-05-22 09:30:20,2026-05-22,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL005000,2026-05-22 17:40:10,2026-05-22,AGT012,Nina Anderson,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL005001,2026-05-22 15:17:05,2026-05-22,AGT017,Andre Wilson,CMP003,Customer Support Inbound,Acqueon,Voicemail,44,0
CALL005002,2026-05-22 14:43:56,2026-05-22,AGT003,Kevin Kim,CMP003,Customer Support Inbound,Acqueon,Connected,584,1
CALL005003,2026-05-22 09:50:39,2026-05-22,AGT006,Tyler Patel,CMP002,Product Renewal Outreach,Twilio,Connected,168,1
CALL005004,2026-05-22 12:39:26,2026-05-22,AGT020,Nina Brown,CMP002,Product Renewal Outreach,Twilio,Connected,274,1
CALL005005,2026-05-22 14:19:56,2026-05-22,AGT012,Nina Anderson,CMP004,Win-Back Campaign,RingCentral,Connected,411,1
CALL005006,2026-05-22 14:15:59,2026-05-22,AGT004,Omar Lewis,CMP003,Customer Support Inbound,Acqueon,Voicemail,48,0
CALL005007,2026-05-22 13:47:32,2026-05-22,AGT001,Priya Smith,CMP005,New Leads May Blast,Five9,Connected,256,1
CALL005008,2026-05-22 08:05:48,2026-05-22,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,Connected,241,1
CALL005009,2026-05-22 10:11:59,2026-05-22,AGT011,Raj Davis,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL005010,2026-05-22 16:50:47,2026-05-22,AGT009,Nina Robinson,CMP001,Q2 Collections Drive,Five9,Voicemail,58,0
CALL005011,2026-05-22 10:30:24,2026-05-22,AGT007,Mei Davis,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL005012,2026-05-22 16:49:16,2026-05-22,AGT014,Chris Taylor,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL005013,2026-05-22 16:02:17,2026-05-22,AGT014,Chris Taylor,CMP003,Customer Support Inbound,Acqueon,Connected,129,1
CALL005014,2026-05-22 16:00:04,2026-05-22,AGT001,Priya Smith,CMP004,Win-Back Campaign,RingCentral,Connected,352,1
CALL005015,2026-05-22 13:50:56,2026-05-22,AGT011,Raj Davis,CMP005,New Leads May Blast,Five9,Voicemail,25,0
CALL005016,2026-05-22 09:59:22,2026-05-22,AGT017,Andre Wilson,CMP002,Product Renewal Outreach,Twilio,Callback Scheduled,41,0
CALL005017,2026-05-22 13:15:37,2026-05-22,AGT011,Raj Davis,CMP001,Q2 Collections Drive,Five9,Voicemail,11,0
CALL005018,2026-05-22 15:54:17,2026-05-22,AGT005,James Williams,CMP005,New Leads May Blast,Five9,Connected,492,1
CALL005019,2026-05-22 08:40:21,2026-05-22,AGT013,Kevin Walker,CMP003,Customer Support Inbound,Acqueon,Connected,184,1
CALL005020,2026-05-22 12:39:36,2026-05-22,AGT007,Mei Davis,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL005021,2026-05-22 16:52:22,2026-05-22,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL005022,2026-05-22 10:51:32,2026-05-22,AGT014,Chris Taylor,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL005023,2026-05-22 13:20:46,2026-05-22,AGT012,Nina Anderson,CMP003,Customer Support Inbound,Acqueon,Connected,132,1
CALL005024,2026-05-22 15:29:21,2026-05-22,AGT007,Mei Davis,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL005025,2026-05-22 14:11:26,2026-05-22,AGT011,Raj Davis,CMP003,Customer Support Inbound,Acqueon,Connected,207,1
CALL005026,2026-05-22 14:30:41,2026-05-22,AGT009,Nina Robinson,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL005027,2026-05-22 08:28:35,2026-05-22,AGT017,Andre Wilson,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL005028,2026-05-22 13:05:42,2026-05-22,AGT020,Nina Brown,CMP004,Win-Back Campaign,RingCentral,Connected,537,1
CALL005029,2026-05-22 17:32:04,2026-05-22,AGT019,Julia Davis,CMP003,Customer Support Inbound,Acqueon,Do Not Call,0,0
CALL005030,2026-05-22 17:43:44,2026-05-22,AGT015,Julia Brown,CMP002,Product Renewal Outreach,Twilio,Voicemail,19,0
CALL005031,2026-05-22 17:49:10,2026-05-22,AGT009,Nina Robinson,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL005032,2026-05-22 17:34:11,2026-05-22,AGT011,Raj Davis,CMP001,Q2 Collections Drive,Five9,Connected,327,1
CALL005033,2026-05-22 16:49:41,2026-05-22,AGT017,Andre Wilson,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL005034,2026-05-22 15:27:22,2026-05-22,AGT011,Raj Davis,CMP003,Customer Support Inbound,Acqueon,Voicemail,38,0
CALL005035,2026-05-22 08:30:01,2026-05-22,AGT013,Kevin Walker,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL005036,2026-05-22 12:41:50,2026-05-22,AGT012,Nina Anderson,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL005037,2026-05-22 16:30:42,2026-05-22,AGT007,Mei Davis,CMP003,Customer Support Inbound,Acqueon,Connected,487,1
CALL005038,2026-05-22 17:11:09,2026-05-22,AGT016,Linda Garcia,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL005039,2026-05-22 08:31:25,2026-05-22,AGT001,Priya Smith,CMP004,Win-Back Campaign,RingCentral,Connected,672,1
CALL005040,2026-05-22 13:37:29,2026-05-22,AGT008,Raj Chen,CMP001,Q2 Collections Drive,Five9,Connected,260,1
CALL005041,2026-05-22 09:07:21,2026-05-22,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,Connected,93,1
CALL005042,2026-05-22 12:39:16,2026-05-22,AGT009,Nina Robinson,CMP002,Product Renewal Outreach,Twilio,Busy,0,0
CALL005043,2026-05-22 12:44:34,2026-05-22,AGT008,Raj Chen,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL005044,2026-05-22 15:32:21,2026-05-22,AGT016,Linda Garcia,CMP001,Q2 Collections Drive,Five9,Voicemail,33,0
CALL005045,2026-05-22 15:19:06,2026-05-22,AGT013,Kevin Walker,CMP001,Q2 Collections Drive,Five9,Connected,321,1
CALL005046,2026-05-22 13:29:13,2026-05-22,AGT013,Kevin Walker,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL005047,2026-05-22 16:23:23,2026-05-22,AGT020,Nina Brown,CMP003,Customer Support Inbound,Acqueon,Connected,193,1
CALL005048,2026-05-22 17:50:53,2026-05-22,AGT012,Nina Anderson,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL005049,2026-05-22 15:23:59,2026-05-22,AGT012,Nina Anderson,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL005050,2026-05-22 10:50:57,2026-05-22,AGT017,Andre Wilson,CMP001,Q2 Collections Drive,Five9,Voicemail,12,0
CALL005051,2026-05-22 09:49:12,2026-05-22,AGT017,Andre Wilson,CMP004,Win-Back Campaign,RingCentral,Connected,700,1
CALL005052,2026-05-22 12:28:00,2026-05-22,AGT014,Chris Taylor,CMP001,Q2 Collections Drive,Five9,Connected,715,1
CALL005053,2026-05-22 17:28:40,2026-05-22,AGT010,Linda Martinez,CMP001,Q2 Collections Drive,Five9,Connected,455,1
CALL005054,2026-05-22 17:31:46,2026-05-22,AGT004,Omar Lewis,CMP001,Q2 Collections Drive,Five9,Callback Scheduled,52,0
CALL005055,2026-05-22 13:36:21,2026-05-22,AGT008,Raj Chen,CMP005,New Leads May Blast,Five9,Connected,402,1
CALL005056,2026-05-22 13:45:49,2026-05-22,AGT002,Priya Lewis,CMP003,Customer Support Inbound,Acqueon,Connected,335,1
CALL005057,2026-05-22 17:52:24,2026-05-22,AGT013,Kevin Walker,CMP001,Q2 Collections Drive,Five9,Voicemail,22,0
CALL005058,2026-05-22 08:42:54,2026-05-22,AGT004,Omar Lewis,CMP001,Q2 Collections Drive,Five9,Voicemail,49,0
CALL005059,2026-05-22 14:29:36,2026-05-22,AGT002,Priya Lewis,CMP004,Win-Back Campaign,RingCentral,Voicemail,12,0
CALL005060,2026-05-22 17:11:33,2026-05-22,AGT009,Nina Robinson,CMP003,Customer Support Inbound,Acqueon,Voicemail,37,0
CALL005061,2026-05-22 09:47:51,2026-05-22,AGT011,Raj Davis,CMP002,Product Renewal Outreach,Twilio,Connected,204,1
CALL005062,2026-05-22 16:49:50,2026-05-22,AGT012,Nina Anderson,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL005063,2026-05-22 13:12:50,2026-05-22,AGT019,Julia Davis,CMP002,Product Renewal Outreach,Twilio,Voicemail,25,0
CALL005064,2026-05-22 16:38:26,2026-05-22,AGT014,Chris Taylor,CMP002,Product Renewal Outreach,Twilio,Connected,409,1
